date,市值(元),PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,股息率
2025-01-16,56483456166.3,16.5633,0.2921,21.5284,18.7426,15.0389,2.9345,0.6462,3.1668,2.7097,2.2431,2.1833,0.4077,3.0122,2.3284,1.9456,0.0490
2025-01-15,55828463836.95,16.3712,0.2760,21.5435,18.7464,15.0389,2.9004,0.6183,3.1676,2.7097,2.2431,2.1579,0.3867,3.0127,2.3295,1.9456,0.0496
2025-01-14,55738562929.0,16.3448,0.2735,21.5435,18.7502,15.0389,2.8958,0.6150,3.1676,2.7097,2.2431,2.1545,0.3842,3.0128,2.3304,1.9456,0.0496
2025-01-13,54659752033.6,16.0285,0.2526,21.5435,18.7507,15.0389,2.8397,0.5689,3.1684,2.7097,2.2431,2.1128,0.3529,3.0133,2.3306,1.9456,0.0506
2025-01-10,54736809954.7,16.0511,0.2545,21.5435,18.7577,15.0389,2.8437,0.5707,3.1692,2.7103,2.2431,2.1157,0.3544,3.0134,2.3309,1.9456,0.0505
2025-01-09,56123852534.5,16.4578,0.2810,21.5435,18.7577,15.0389,2.9158,0.6302,3.1692,2.7097,2.2431,2.1694,0.3970,3.0134,2.3312,1.9456,0.0493
2025-01-08,55905521758.05,16.3938,0.2756,21.5435,18.7577,15.0389,2.9044,0.6199,3.1693,2.7097,2.2431,2.1609,0.3883,3.0134,2.3320,1.9456,0.0495
2025-01-07,55430331244.6,16.2544,0.2686,21.5435,18.7578,15.0389,2.8797,0.5998,3.1695,2.7097,2.2431,2.1425,0.3739,3.0144,2.3328,1.9456,0.0499
2025-01-06,56162381495.05,16.4691,0.2814,21.5435,18.7578,15.0389,2.9178,0.6310,3.1695,2.7097,2.2431,2.1708,0.3990,3.0144,2.3351,1.9456,0.0493
2025-01-03,55250529428.7,16.2017,0.2640,21.5463,18.7654,15.0389,2.8704,0.5913,3.1710,2.7103,2.2431,2.1356,0.3697,3.0145,2.3375,1.9456,0.0501
2025-01-02,55353273323.5,16.2318,0.2649,21.5463,18.7654,15.0389,2.8757,0.5973,3.1710,2.7097,2.2431,2.1396,0.3727,3.0145,2.3381,1.9456,0.0500
2024-12-31,56945803692.9,16.6988,0.2938,21.5463,18.7654,15.0389,2.9585,0.6593,3.1710,2.7091,2.2431,2.2011,0.4144,3.0145,2.3388,1.9456,0.0486
2024-12-30,57934713680.35,16.9888,0.3198,21.5463,18.7654,15.0389,3.0098,0.6996,3.1722,2.7091,2.2431,2.2393,0.4350,3.0145,2.3389,1.9456,0.0478
2024-12-27,57909027706.65,16.9813,0.3188,21.5463,18.7804,15.0389,3.0085,0.6985,3.1740,2.7097,2.2431,2.2384,0.4336,3.0145,2.3391,1.9456,0.0478
2024-12-26,58885094707.25,17.2675,0.3395,21.5463,18.7898,15.0389,3.0592,0.7305,3.1740,2.7091,2.2431,2.2761,0.4605,3.0145,2.3392,1.9456,0.0470
2024-12-25,59938219628.95,17.5763,0.3663,21.5463,18.7919,15.0389,3.1139,0.7638,3.1741,2.7091,2.2431,2.3168,0.4885,3.0145,2.3401,1.9456,0.0462
2024-12-24,59784103786.75,17.5311,0.3605,21.5463,18.7965,15.0389,3.1059,0.7593,3.1751,2.7091,2.2431,2.3108,0.4856,3.0145,2.3402,1.9456,0.0463
2024-12-23,59385971194.4,17.4144,0.3494,21.5463,18.8063,15.0389,3.0852,0.7444,3.1754,2.7091,2.2431,2.2954,0.4737,3.0145,2.3406,1.9456,0.0466
2024-12-20,59591458984.0,17.4747,0.3558,21.5463,18.8152,15.0389,3.0959,0.7491,3.1754,2.7097,2.2431,2.3034,0.4780,3.0145,2.3410,1.9456,0.0464
2024-12-19,58011771601.45,17.0114,0.3214,21.5463,18.8159,15.0389,3.0139,0.7012,3.1754,2.7091,2.2431,2.2423,0.4350,3.0145,2.3411,1.9456,0.0477
2024-12-18,57665010956.5,16.9097,0.3107,21.5463,18.8174,15.0389,2.9958,0.6872,3.1754,2.7091,2.2431,2.2289,0.4280,3.0145,2.3411,1.9456,0.0480
2024-12-17,58204416404.2,17.0679,0.3235,21.5463,18.8182,15.0389,3.0239,0.7086,3.1762,2.7091,2.2431,2.2498,0.4403,3.0145,2.3413,1.9456,0.0475
2024-12-16,58165887443.65,17.0566,0.3230,21.5463,18.8224,15.0389,3.0219,0.7066,3.1768,2.7091,2.2431,2.2483,0.4387,3.0145,2.3425,1.9456,0.0476
2024-12-13,58101672509.4,17.0378,0.3209,21.5463,18.8256,15.0389,3.0185,0.7042,3.1818,2.7097,2.2431,2.2458,0.4369,3.0145,2.3426,1.9456,0.0476
2024-12-12,59604301970.85,17.4784,0.3539,21.5463,18.8261,15.0389,3.0966,0.7473,3.1818,2.7091,2.2431,2.3039,0.4770,3.0145,2.3426,1.9456,0.0464
2024-12-11,58114515496.25,17.0416,0.3214,21.5463,18.8306,15.0389,3.0192,0.7053,3.1822,2.7091,2.2431,2.2463,0.4370,3.0145,2.3429,1.9456,0.0476
2024-12-10,57613639009.1,16.8947,0.3099,21.5463,18.8327,15.0389,2.9932,0.6844,3.1823,2.7091,2.2431,2.2269,0.4272,3.0145,2.3432,1.9456,0.0480
2024-12-09,57087076548.25,16.7403,0.2988,21.5463,18.8382,15.0389,2.9658,0.6642,3.1828,2.7091,2.2431,2.2066,0.4169,3.0145,2.3434,1.9456,0.0485
2024-12-06,57536581088.0,16.8721,0.3065,21.5463,18.8415,15.0389,2.9892,0.6812,3.1850,2.7097,2.2431,2.2240,0.4241,3.0145,2.3449,1.9456,0.0481
2024-12-05,57266878364.15,16.7930,0.3012,21.5463,18.8430,15.0389,2.9752,0.6708,3.1850,2.7091,2.2431,2.2135,0.4189,3.0145,2.3456,1.9456,0.0483
2024-12-04,57819126798.7,16.9549,0.3140,21.5463,18.8476,15.0389,3.0038,0.6930,3.1858,2.7091,2.2431,2.2349,0.4292,3.0145,2.3457,1.9456,0.0478
2024-12-03,57074233561.4,16.7365,0.2984,21.5463,18.8495,15.0389,2.9651,0.6638,3.1881,2.7091,2.2431,2.2061,0.4165,3.0145,2.3457,1.9456,0.0485
2024-12-02,57767754851.3,16.9399,0.3111,21.5463,18.8531,15.0389,3.0012,0.6905,3.1881,2.7091,2.2431,2.2329,0.4276,3.0145,2.3464,1.9456,0.0479
2024-11-29,57934713680.35,16.9888,0.3159,21.5463,18.8577,15.0389,3.0098,0.6956,3.1887,2.7097,2.2431,2.2393,0.4311,3.0145,2.3466,1.9456,0.0478
2024-11-28,59141954444.25,17.3428,0.3387,21.5463,18.8590,15.0389,2.8804,0.6000,3.1887,2.7091,2.2431,2.2860,0.4617,3.0145,2.3466,1.9456,0.0468
2024-11-27,59398814181.25,17.4182,0.3440,21.5463,18.8609,15.0389,2.8929,0.6099,3.1887,2.7091,2.2431,2.2959,0.4675,3.0145,2.3473,1.9456,0.0466
2024-11-26,58602548996.55,17.1847,0.3259,21.5463,18.8615,15.0389,2.8541,0.5790,3.1887,2.7091,2.2431,2.2652,0.4449,3.0145,2.3474,1.9456,0.0472
2024-11-25,58576863022.85,17.1771,0.3255,21.5463,18.8701,15.0389,2.8529,0.5774,3.1887,2.7091,2.2431,2.2642,0.4432,3.0145,2.3474,1.9456,0.0472
2024-11-22,58679606917.65,17.2073,0.3262,21.5463,18.8709,15.0389,2.8579,0.5804,3.1887,2.7097,2.2431,2.2681,0.4459,3.0145,2.3490,1.9456,0.0471
2024-11-21,60965658576.95,17.8776,0.3889,21.5463,18.8716,15.0389,2.9692,0.6642,3.1887,2.7091,2.2431,2.3565,0.5045,3.0145,2.3498,1.9456,0.0454
2024-11-20,61415163116.7,18.0094,0.4016,21.5463,18.8716,15.0389,2.9911,0.6794,3.1887,2.7091,2.2431,2.3739,0.5156,3.0145,2.3498,1.9456,0.0450
2024-11-19,60683112866.25,17.7948,0.3774,21.5463,18.8716,15.0389,2.9554,0.6551,3.1887,2.7091,2.2431,2.3456,0.4959,3.0145,2.3498,1.9456,0.0456
2024-11-18,61094088445.45,17.9153,0.3930,21.5463,18.8716,15.0389,2.9755,0.6675,3.1887,2.7091,2.2431,2.3615,0.5082,3.0145,2.3504,1.9456,0.0453
2024-11-15,61774766748.5,18.1149,0.4105,21.5463,18.8716,15.0389,3.0086,0.6915,3.1887,2.7097,2.2431,2.3878,0.5224,3.0145,2.3507,1.9456,0.0448
2024-11-14,62224271288.25,18.2467,0.4263,21.5463,18.8716,15.0389,3.0305,0.7045,3.1887,2.7091,2.2431,2.4052,0.5325,3.0145,2.3504,1.9456,0.0445
2024-11-13,63084751407.2,18.4990,0.4564,21.5463,18.8716,15.0389,3.0724,0.7280,3.1887,2.7091,2.2431,2.4384,0.5449,3.0145,2.3504,1.9456,0.0439
2024-11-12,63829644644.5,18.7175,0.4802,21.5463,18.8716,15.0389,3.1087,0.7514,3.1887,2.7091,2.2431,2.4672,0.5605,3.0145,2.3504,1.9456,0.0433
2024-11-11,62416916091.0,18.3032,0.4313,21.5463,18.8716,15.0389,3.0399,0.7095,3.1887,2.7091,2.2431,2.4126,0.5342,3.0145,2.3504,1.9456,0.0443
2024-11-08,62750833749.1,18.4011,0.4447,21.5463,18.8718,15.0389,3.0561,0.7186,3.1887,2.7097,2.2431,2.4255,0.5397,3.0145,2.3507,1.9456,0.0441
2024-11-07,62790672032.74,18.4128,0.4469,21.5463,18.8720,15.0389,3.0581,0.7206,3.1887,2.7091,2.2431,2.4270,0.5403,3.0145,2.3504,1.9456,0.0441
2024-11-06,59348679783.86,17.4035,0.3412,21.5463,18.8720,15.0389,2.8904,0.6066,3.1887,2.7091,2.2431,2.2940,0.4654,3.0145,2.3504,1.9456,0.0466
2024-11-05,59541328603.76,17.4600,0.3461,21.5463,18.8762,15.0389,2.8998,0.6128,3.1887,2.7091,2.2431,2.3014,0.4683,3.0145,2.3510,1.9456,0.0465
2024-11-04,58989068653.38,17.2980,0.3346,21.5463,18.8780,15.0389,2.8729,0.5922,3.1887,2.7091,2.2431,2.2801,0.4560,3.0145,2.3513,1.9456,0.0469
2024-11-01,59066128181.34,17.3206,0.3353,21.5463,18.8955,15.0389,2.8767,0.5956,3.1905,2.7097,2.2431,2.2831,0.4587,3.0145,2.3520,1.9456,0.0468
2024-10-31,57794645970.0,16.9478,0.3123,21.5463,18.9020,15.0389,2.8148,0.5539,3.1905,2.7091,2.2431,2.2339,0.4280,3.0145,2.3521,1.9456,0.0479
2024-10-30,58937695634.74,17.2829,0.3329,21.5463,18.9034,15.0389,2.8704,0.5901,3.1905,2.7091,2.2431,2.2781,0.4539,3.0145,2.3526,1.9456,0.0469
2024-10-29,59310150019.88,17.3922,0.3383,21.5463,18.9070,15.0389,2.8886,0.6029,3.1905,2.7091,2.2431,2.2925,0.4626,3.0145,2.3527,1.9456,0.0466
2024-10-28,60299080628.7,17.6822,0.3638,21.5463,18.9178,15.0389,2.9367,0.6399,3.1906,2.7091,2.2431,2.3307,0.4827,3.0145,2.3533,1.9456,0.0459
2024-10-25,60928400107.04,18.0573,0.4031,21.5463,18.9124,15.0389,3.0534,0.7141,3.1923,2.7097,2.2431,2.3709,0.5093,3.0145,2.3552,1.9456,0.0243
2024-10-24,61853114442.56,18.3314,0.4313,21.5463,18.9178,15.0389,3.0998,0.7407,3.1923,2.7091,2.2431,2.4068,0.5292,3.0145,2.3547,1.9456,0.0240
2024-10-23,62135666045.08,18.4151,0.4444,21.5463,18.9178,15.0389,3.1139,0.7506,3.1923,2.7091,2.2431,2.4178,0.5329,3.0145,2.3547,1.9456,0.0239
2024-10-22,62431060902.26,18.5027,0.4535,21.5463,18.9178,15.0389,3.1287,0.7588,3.1927,2.7091,2.2431,2.4293,0.5362,3.0145,2.3547,1.9456,0.0237
2024-10-21,60209177846.08,17.8442,0.3831,21.5463,18.9178,15.0389,3.0174,0.6926,3.1930,2.7091,2.2431,2.3429,0.4909,3.0145,2.3547,1.9456,0.0246
2024-10-18,58526711485.62,17.3455,0.3365,21.5463,18.9124,15.0389,2.9331,0.6364,3.1950,2.7097,2.2431,2.2774,0.4529,3.0145,2.3568,1.9456,0.0253
2024-10-17,57216699510.3,16.9573,0.3128,21.5463,18.9178,15.0389,2.8674,0.5872,3.1950,2.7091,2.2431,2.2264,0.4247,3.0145,2.3580,1.9456,0.0259
2024-10-16,58488181721.64,17.3341,0.3346,21.5463,18.9178,15.0389,2.9311,0.6350,3.1950,2.7091,2.2431,2.2759,0.4523,3.0145,2.3580,1.9456,0.0253
2024-10-15,59682604405.02,17.6881,0.3638,21.5463,18.9178,15.0389,2.9910,0.6733,3.1960,2.7091,2.2431,2.3224,0.4778,3.0145,2.3584,1.9456,0.0248
2024-10-14,60299080628.7,17.8708,0.3831,21.5463,18.9182,15.0389,3.0219,0.6934,3.1960,2.7091,2.2431,2.3464,0.4914,3.0145,2.3592,1.9456,0.0246
2024-10-11,60992616380.34,18.0763,0.4035,21.5463,18.9180,15.0389,3.0567,0.7129,3.1972,2.7097,2.2431,2.3734,0.5076,3.0145,2.3595,1.9456,0.0243
2024-10-10,64280489573.3,19.0508,0.5173,21.5463,18.9182,15.0389,3.2214,0.8193,3.1972,2.7091,2.2431,2.5013,0.5609,3.0145,2.3595,1.9456,0.0231
2024-10-09,63509894293.7,18.8224,0.4897,21.5463,18.9178,15.0389,3.1828,0.7918,3.1972,2.7091,2.2431,2.4713,0.5523,3.0145,2.3595,1.9456,0.0233
2024-10-08,66553745648.12,19.7245,0.6095,21.5463,18.9178,15.0389,3.3354,0.8626,3.1976,2.7091,2.2431,2.5898,0.5909,3.0145,2.3595,1.9456,0.0223
2024-09-30,61146735436.26,18.1220,0.4078,21.5463,18.9070,15.0389,3.0644,0.7173,3.1976,2.7091,2.2431,2.3794,0.5115,3.0145,2.3595,1.9456,0.0242
2024-09-27,55585606168.48,16.4739,0.2810,21.5463,18.9052,15.0389,2.7857,0.5409,3.1987,2.7097,2.2431,2.1630,0.3883,3.0145,2.3595,1.9456,0.0267
2024-09-26,52272046466.2,15.4918,0.2247,21.5463,18.9070,15.0389,2.6196,0.4354,3.1987,2.7091,2.2431,2.0340,0.2757,3.0145,2.3596,1.9456,0.0284
2024-09-25,51527137695.92,15.2711,0.2148,21.5463,18.9070,15.0389,2.5823,0.4136,3.1992,2.7103,2.2431,2.0050,0.2494,3.0145,2.3597,1.9456,0.0288
2024-09-24,50705169397.68,15.0275,0.1992,21.5463,18.9070,15.0389,2.5411,0.3893,3.1992,2.7133,2.2431,1.9731,0.2263,3.0145,2.3600,1.9456,0.0292
2024-09-23,48804367708.0,14.4641,0.1395,21.5463,18.9070,15.0392,2.4458,0.3313,3.1999,2.7140,2.2431,1.8991,0.1654,3.0145,2.3604,1.9456,0.0304
2024-09-20,48855740726.64,14.4793,0.1403,21.5463,18.9052,15.0432,2.4484,0.3324,3.2003,2.7150,2.2431,1.9011,0.1666,3.0145,2.3612,1.9463,0.0303
2024-09-19,47609945024.62,14.1101,0.1140,21.5463,18.9070,15.0432,2.3860,0.2988,3.2003,2.7150,2.2431,1.8526,0.1374,3.0145,2.3618,1.9473,0.0311
2024-09-18,47995242664.42,14.2243,0.1218,21.5463,18.9070,15.0522,2.4053,0.3103,3.2003,2.7159,2.2431,1.8676,0.1490,3.0145,2.3618,1.9491,0.0309
2024-09-13,46762290217.06,13.8589,0.0995,21.5435,18.9027,15.0679,2.3435,0.2667,3.1999,2.7171,2.2431,1.8196,0.1208,3.0144,2.3641,1.9494,0.0317
2024-09-12,47828280353.84,14.1748,0.1176,21.5463,18.9034,15.0679,2.3969,0.3063,3.2003,2.7175,2.2431,1.8611,0.1439,3.0145,2.3646,1.9494,0.0310
2024-09-11,49626336006.24,14.7077,0.1591,21.5463,18.9034,15.0752,2.4870,0.3499,3.2003,2.7183,2.2431,1.9311,0.1817,3.0145,2.3652,1.9496,0.0299
2024-09-10,52490381795.42,15.5565,0.2245,21.5463,18.9034,15.0794,2.6306,0.4391,3.2003,2.7186,2.2431,2.0425,0.2780,3.0145,2.3661,1.9501,0.0282
2024-09-09,57640526914.08,17.0829,0.3178,21.5463,18.9034,15.0794,2.8887,0.5970,3.2003,2.7232,2.2431,2.2429,0.4256,3.0145,2.3667,1.9501,0.0257
2024-09-06,58308376156.4,17.2808,0.3306,21.5463,18.9034,15.0794,2.9221,0.6238,3.2003,2.7232,2.2431,2.2689,0.4400,3.0145,2.3669,1.9501,0.0254
2024-09-05,59233090491.92,17.5549,0.3484,21.5463,18.9052,15.0794,2.9685,0.6512,3.2003,2.7209,2.2431,2.3049,0.4615,3.0145,2.3677,1.9501,0.0250
2024-09-04,59438582566.48,17.6158,0.3591,21.5463,18.9052,15.0794,2.9788,0.6586,3.2003,2.7209,2.2431,2.3129,0.4673,3.0145,2.3692,1.9501,0.0249
2024-09-03,59400052802.5,17.6044,0.3554,21.5463,18.9052,15.0794,2.9768,0.6569,3.2003,2.7209,2.2431,2.3114,0.4661,3.0145,2.3705,1.9501,0.0250
2024-09-02,58411122193.68,17.3113,0.3332,21.5463,18.9052,15.0794,2.9273,0.6261,3.2003,2.7209,2.2431,2.2729,0.4455,3.0145,2.3715,1.9501,0.0254
2024-08-30,57704743187.38,17.1019,0.3207,21.5463,18.9034,15.0794,2.8919,0.5991,3.2003,2.7232,2.2431,2.2454,0.4264,3.0145,2.3735,1.9501,0.0257
2024-08-29,58398278939.02,17.3075,0.3332,21.5463,18.9052,15.0794,2.9266,0.6248,3.2003,2.7209,2.2431,2.2724,0.4439,3.0145,2.3752,1.9501,0.0254
2024-08-28,57524937622.14,17.0486,0.3188,21.5463,18.9052,15.0794,2.8829,0.5944,3.2003,2.7209,2.2431,2.2384,0.4245,3.0145,2.3773,1.9501,0.0258
2024-08-27,55559919659.16,16.4663,0.2764,21.5463,18.9052,15.0794,2.7844,0.5356,3.2003,2.7209,2.2431,2.1620,0.3830,3.0145,2.3778,1.9501,0.0267
2024-08-26,56356201448.08,16.7023,0.2925,21.5463,18.9052,15.0794,2.8243,0.5537,3.2003,2.7209,2.2431,2.1929,0.4039,3.0145,2.3780,1.9501,0.0263
2024-08-23,54879227162.18,17.9009,0.3877,21.5463,18.9034,15.0794,2.9093,0.6098,3.2003,2.7232,2.2431,2.1370,0.3664,3.0145,2.3786,1.9501,0.0270
2024-08-22,55071875982.08,17.9637,0.3924,21.5463,18.9052,15.0794,2.9195,0.6187,3.2003,2.7209,2.2431,2.1445,0.3690,3.0145,2.3788,1.9501,0.0269
2024-08-21,54326967211.8,17.7207,0.3665,21.5463,18.9052,15.0794,2.8800,0.5899,3.2003,2.7209,2.2431,2.1155,0.3497,3.0145,2.3791,1.9501,0.0273
2024-08-20,54558145795.68,17.7961,0.3743,21.5463,18.9052,15.0794,2.8923,0.5977,3.2003,2.7209,2.2431,2.1245,0.3571,3.0145,2.3792,1.9501,0.0272
2024-08-19,55071875982.08,17.9637,0.3928,21.5463,18.9052,15.0794,2.9195,0.6179,3.2008,2.7209,2.2431,2.1445,0.3682,3.0145,2.3798,1.9501,0.0269
2024-08-16,54789324379.56,17.8716,0.3849,21.5463,18.9034,15.0794,2.9045,0.6053,3.2021,2.7232,2.2431,2.1335,0.3623,3.0145,2.3817,1.9501,0.0271
2024-08-15,54455399758.4,17.7626,0.3719,21.5463,18.9052,15.0794,2.8868,0.5948,3.2021,2.7209,2.2431,2.1205,0.3538,3.0145,2.3829,1.9501,0.0272
2024-08-14,54519616031.7,17.7836,0.3735,21.5463,18.9052,15.0794,2.8903,0.5952,3.2021,2.7209,2.2431,2.1230,0.3550,3.0145,2.3842,1.9501,0.0272
2024-08-13,55367270839.26,18.0601,0.4031,21.5463,18.9052,15.0794,2.9352,0.6253,3.2021,2.7209,2.2431,2.1560,0.3752,3.0145,2.3847,1.9501,0.0268
2024-08-12,56060806590.9,18.2863,0.4249,21.5463,18.9052,15.0794,2.9720,0.6495,3.2021,2.7209,2.2431,2.1830,0.3941,3.0145,2.3851,1.9501,0.0264
2024-08-09,53504998913.56,17.4526,0.3446,21.5463,18.9034,15.0794,2.8365,0.5600,3.2022,2.7232,2.2431,2.0835,0.3158,3.0145,2.3856,1.9501,0.0277
2024-08-08,53389409621.62,17.4149,0.3422,21.5463,18.9052,15.0794,2.8303,0.5570,3.2022,2.7209,2.2431,2.0790,0.3130,3.0145,2.3856,1.9501,0.0278
2024-08-07,52760090143.28,17.2096,0.3299,21.5463,18.9052,15.0794,2.7970,0.5422,3.2022,2.7209,2.2431,2.0545,0.2900,3.0145,2.3856,1.9501,0.0281
2024-08-06,54198534665.2,17.6788,0.3669,21.5463,18.9052,15.0794,2.8732,0.5837,3.2022,2.7209,2.2431,2.1105,0.3451,3.0145,2.3866,1.9501,0.0273
2024-08-05,54378340230.44,17.7375,0.3702,21.5463,18.9052,15.0794,2.8828,0.5911,3.2023,2.7209,2.2431,2.1175,0.3488,3.0145,2.3881,1.9501,0.0273
2024-08-02,53993042590.64,17.6118,0.3635,21.5463,18.9034,15.0794,2.8623,0.5744,3.2034,2.7232,2.2431,2.1025,0.3392,3.0145,2.3899,1.9501,0.0275
2024-08-01,53684804478.8,17.5113,0.3505,21.5463,18.9052,15.0794,2.8460,0.5640,3.2034,2.7209,2.2431,2.0905,0.3233,3.0145,2.3899,1.9501,0.0276
2024-07-31,53016955236.48,17.2934,0.3385,21.5463,18.9052,15.0794,2.8106,0.5467,3.2047,2.7209,2.2431,2.0645,0.3003,3.0145,2.3901,1.9501,0.0280
2024-07-30,51783806152.0,16.8912,0.3097,21.5463,18.9052,15.0794,2.7452,0.5146,3.2048,2.7209,2.2431,2.0165,0.2555,3.0145,2.3904,1.9501,0.0286
2024-07-29,52143505128.0,17.0085,0.3196,21.5463,18.9052,15.0794,2.7643,0.5249,3.2057,2.7209,2.2431,2.0305,0.2666,3.0145,2.3908,1.9501,0.0284
2024-07-26,53697918560.0,17.5156,0.3520,21.5463,18.9034,15.0794,2.8467,0.5625,3.2057,2.7232,2.2431,2.0910,0.3224,3.0145,2.3920,1.9501,0.0276
2024-07-25,53993385576.0,17.6119,0.3636,21.5463,18.9052,15.0794,2.8624,0.5726,3.2057,2.7209,2.2431,2.1025,0.3373,3.0145,2.3923,1.9501,0.0275
2024-07-24,55894651592.0,18.2321,0.4212,21.5463,18.9052,15.0794,2.9631,0.6388,3.2057,2.7209,2.2431,2.1765,0.3863,3.0145,2.3932,1.9501,0.0265
2024-07-23,55727648496.0,18.1776,0.4146,21.5463,18.9052,15.0794,2.9543,0.6331,3.2057,2.7209,2.2431,2.1700,0.3821,3.0145,2.3936,1.9501,0.0266
2024-07-22,57102212440.0,18.6260,0.4669,21.5463,18.9052,15.0794,3.0272,0.6804,3.2057,2.7209,2.2431,2.2236,0.4060,3.0145,2.3936,1.9501,0.0260
2024-07-19,56511278408.0,18.4332,0.4470,21.5463,18.9034,15.0794,2.9958,0.6583,3.2057,2.7232,2.2431,2.2005,0.3980,3.0145,2.3944,1.9501,0.0262
2024-07-18,55586338184.0,18.1315,0.4109,21.5463,18.9052,15.0794,2.9468,0.6269,3.2057,2.7209,2.2431,2.1645,0.3768,3.0145,2.3953,1.9501,0.0267
2024-07-17,54134695888.0,17.6580,0.3690,21.5463,18.9052,15.0794,2.8698,0.5784,3.2057,2.7209,2.2431,2.1080,0.3414,3.0145,2.3953,1.9501,0.0274
2024-07-16,53762150520.0,17.5365,0.3558,21.5463,18.9052,15.0794,2.8501,0.5660,3.2057,2.7209,2.2431,2.0935,0.3270,3.0145,2.3953,1.9501,0.0276
2024-07-15,53826382480.0,17.5575,0.3583,21.5463,18.9052,15.0794,2.8535,0.5681,3.2057,2.7209,2.2431,2.0960,0.3299,3.0145,2.3963,1.9501,0.0275
2024-07-12,52811517512.0,17.2264,0.3376,21.5463,18.9034,15.0794,2.7997,0.5419,3.2057,2.7232,2.2431,2.0565,0.2907,3.0145,2.3961,1.9501,0.0281
2024-07-11,53351065976.0,17.4024,0.3472,21.5463,18.9052,15.0794,2.8283,0.5537,3.2057,2.7209,2.2431,2.0775,0.3093,3.0145,2.3963,1.9501,0.0278
2024-07-10,52811517512.0,17.2264,0.3381,21.5463,18.9052,15.0794,2.7997,0.5422,3.2057,2.7209,2.2431,2.0565,0.2908,3.0145,2.3963,1.9501,0.0281
2024-07-09,53903460832.0,17.5826,0.3620,21.5463,18.9052,15.0794,2.8576,0.5685,3.2057,2.7209,2.2431,2.0990,0.3324,3.0145,2.3963,1.9501,0.0275
2024-07-08,53569454640.0,17.4737,0.3529,21.5463,18.9052,15.0794,2.8399,0.5599,3.2057,2.7209,2.2431,2.0860,0.3155,3.0145,2.3963,1.9501,0.0277
2024-07-05,54198927848.0,17.6790,0.3701,21.5463,18.9034,15.0794,2.8733,0.5789,3.2057,2.7232,2.2431,2.1105,0.3392,3.0145,2.3961,1.9501,0.0273
2024-07-04,53787843304.0,17.5449,0.3579,21.5463,18.9052,15.0794,2.8515,0.5660,3.2057,2.7209,2.2431,2.0945,0.3266,3.0145,2.3963,1.9501,0.0276
2024-07-03,54109003104.0,17.6496,0.3690,21.5463,18.9052,15.0794,2.8685,0.5763,3.2057,2.7209,2.2431,2.1070,0.3373,3.0145,2.3963,1.9501,0.0274
2024-07-02,56267196960.0,18.3536,0.4369,21.5463,18.9052,15.0794,2.9829,0.6491,3.2057,2.7209,2.2431,2.1910,0.3875,3.0145,2.3963,1.9501,0.0263
2024-07-01,57294908320.0,18.6888,0.4735,21.5463,18.9052,15.0794,3.0374,0.6853,3.2057,2.7209,2.2431,2.2311,0.4039,3.0145,2.3963,1.9501,0.0259
2024-06-28,54699937136.0,17.8424,0.3857,21.5463,18.9034,15.0794,2.8998,0.5954,3.2057,2.7232,2.2431,2.1300,0.3495,3.0145,2.3961,1.9501,0.0271
2024-06-27,54584319608.0,17.8047,0.3801,21.5463,18.9052,15.0794,2.8937,0.5923,3.2057,2.7209,2.2431,2.1255,0.3480,3.0145,2.3963,1.9501,0.0272
2024-06-26,54520087648.0,17.7837,0.3784,21.5463,18.9052,15.0794,2.8903,0.5907,3.2057,2.7209,2.2431,2.1230,0.3455,3.0145,2.3963,1.9501,0.0272
2024-06-25,54982557760.0,17.9346,0.3953,21.5463,18.9052,15.0794,2.9148,0.6076,3.2057,2.7209,2.2431,2.1410,0.3550,3.0145,2.3963,1.9501,0.0270
2024-06-24,54764169096.0,17.8634,0.3883,21.5463,18.9052,15.0794,2.9032,0.5989,3.2057,2.7209,2.2431,2.1325,0.3505,3.0145,2.3963,1.9501,0.0271
2024-06-21,55265178384.0,18.0268,0.4025,21.5463,18.9034,15.0794,2.9298,0.6168,3.2057,2.7232,2.2431,2.1520,0.3598,3.0145,2.3961,1.9501,0.0268
2024-06-20,56549817584.0,18.4458,0.4480,21.5463,18.9052,15.0794,2.9979,0.6619,3.2057,2.7209,2.2431,2.2020,0.3904,3.0145,2.3963,1.9501,0.0262
2024-06-19,60095421776.0,19.6023,0.5940,21.5463,18.9052,15.0794,3.1858,0.7840,3.2057,2.7209,2.2431,2.3401,0.4624,3.0145,2.3963,1.9501,0.0247
2024-06-18,61315829016.0,20.0004,0.6380,21.5463,18.9027,15.0794,3.2505,0.8313,3.2057,2.7209,2.2431,2.3876,0.4949,3.0145,2.3963,1.9501,0.0242
2024-06-17,61251597056.0,19.9795,0.6376,21.5463,18.8955,15.0794,3.2471,0.8289,3.2048,2.7209,2.2431,2.3851,0.4928,3.0145,2.3963,1.9501,0.0242
2024-06-14,59157635160.0,19.2964,0.5555,21.5463,18.8780,15.0794,3.1361,0.7508,3.2047,2.7232,2.2431,2.3036,0.4424,3.0145,2.3961,1.9501,0.0251
