date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2023-06-20,172536609518.46,0.5183,0.3676,0.9839,0.6220,0.4352,0.3171,1.9363,0.0747,-17.4282,33.5393,6.7604,0.8350,0.0074,3.2194,2.1616,1.4577
2023-06-19,174315337451.64,0.5237,0.3807,0.9839,0.6220,0.4352,0.3139,1.9563,0.0765,-17.3959,33.5393,6.7763,0.8436,0.0087,3.2194,2.1616,1.4582
2023-06-16,174477039991.02,0.5241,0.3818,0.9839,0.6215,0.4352,0.3136,1.9581,0.0765,-17.2993,33.6389,6.7763,0.8444,0.0092,3.2194,2.1598,1.4608
2023-06-15,171308562155.36,0.5146,0.3606,0.9839,0.6220,0.4352,0.3194,1.9226,0.0734,-17.2993,33.6389,6.7785,0.8291,0.0052,3.2194,2.1616,1.4608
2023-06-14,170503540716.66,0.5122,0.3571,0.9839,0.6220,0.4352,0.3209,1.9135,0.0730,-17.2993,33.6756,6.7956,0.8252,0.0048,3.2194,2.1616,1.4608
2023-06-13,170181532141.18,0.5112,0.3527,0.9839,0.6220,0.4352,0.3215,1.9099,0.0717,-17.2671,33.6756,6.8148,0.8236,0.0035,3.2194,2.1616,1.4608
2023-06-12,170181532141.18,0.5112,0.3529,0.9844,0.6220,0.4352,0.3215,1.9099,0.0717,-17.2671,33.6822,6.8148,0.8236,0.0035,3.2226,2.1624,1.4608
2023-06-09,171630570730.84,0.5156,0.3626,0.9844,0.6221,0.4352,0.3188,1.9262,0.0722,-17.2671,33.6888,6.8148,0.8307,0.0039,3.2226,2.1632,1.4617
2023-06-08,171952579306.32,0.5166,0.3637,0.9844,0.6223,0.4352,0.3182,1.9298,0.0722,-17.2671,33.7137,6.8329,0.8322,0.0048,3.2226,2.1648,1.4623
2023-06-07,168571489263.78,0.5064,0.3387,0.9844,0.6223,0.4352,0.3246,1.8918,0.0705,-17.2671,33.7386,6.8533,0.8158,0.0018,3.2226,2.1648,1.4623
2023-06-06,169054502127.0,0.5079,0.3444,0.9844,0.6223,0.4352,0.3237,1.8973,0.0705,-17.2349,33.7424,6.8691,0.8182,0.0018,3.2226,2.1648,1.4623
2023-06-05,170342536428.92,0.5117,0.3567,0.9844,0.6223,0.4352,0.3212,1.9117,0.0709,-17.2027,33.7462,6.8726,0.8244,0.0026,3.2226,2.1648,1.4623
2023-06-02,169376510702.48,0.5088,0.3478,0.9844,0.6221,0.4352,0.3231,1.9009,0.0704,-17.1704,33.7838,6.8726,0.8197,0.0017,3.2226,2.1632,1.4623
2023-06-01,167927472112.82,0.5045,0.3352,0.9844,0.6223,0.4352,0.3258,1.8846,0.0691,-17.1704,33.7838,6.8873,0.8127,0.0004,3.2226,2.1648,1.4623
2023-05-31,168088476400.56,0.5049,0.3383,0.9844,0.6223,0.4352,0.3255,1.8864,0.0696,-17.1704,33.8003,6.9303,0.8135,0.0004,3.2226,2.1648,1.4627
2023-05-30,172745704093.58,0.5189,0.3694,0.9844,0.6223,0.4352,0.3168,1.9387,0.0696,-17.1060,33.8168,6.9513,0.8360,0.0022,3.2226,2.1648,1.4638
2023-05-29,174314874588.21,0.5237,0.3803,0.9844,0.6223,0.4352,0.3139,1.9563,0.0705,-17.0738,33.8275,6.9617,0.8436,0.0026,3.2226,2.1648,1.4657
2023-05-26,176729208031.26,0.5309,0.3963,0.9844,0.6221,0.4352,0.3096,1.9834,0.0713,-17.0738,33.8874,6.9757,0.8553,0.0039,3.2226,2.1632,1.4669
2023-05-25,175119652402.56,0.5261,0.3869,0.9844,0.6223,0.4352,0.3125,1.9653,0.0705,-17.0738,33.8874,7.0266,0.8475,0.0031,3.2226,2.1648,1.4672
2023-05-24,175280607965.43,0.5266,0.3873,0.9844,0.6223,0.4352,0.3122,1.9671,0.0705,-17.0738,33.9127,7.0323,0.8483,0.0031,3.2226,2.1648,1.4672
2023-05-23,179304497037.18,0.5386,0.4083,0.9844,0.6223,0.4352,0.3052,2.0123,0.0722,-17.0738,33.9480,7.1229,0.8678,0.0109,3.2226,2.1648,1.4673
2023-05-22,179948319288.66,0.5406,0.4101,0.9844,0.6223,0.4352,0.3041,2.0195,0.0726,-17.0416,33.9729,7.1362,0.8709,0.0144,3.2226,2.1648,1.4704
2023-05-19,178821630348.57,0.5372,0.4090,0.9844,0.6221,0.4352,0.3060,2.0069,0.0717,-17.0416,34.0286,7.1773,0.8655,0.0092,3.2226,2.1632,1.4715
2023-05-18,177694941408.48,0.5338,0.4039,0.9844,0.6223,0.4352,0.3079,1.9942,0.0713,-17.0416,34.0286,7.1816,0.8600,0.0048,3.2226,2.1648,1.4715
2023-05-17,177533985845.61,0.5333,0.4022,0.9844,0.6223,0.4352,0.3082,1.9924,0.0709,-17.0416,34.0286,7.1954,0.8592,0.0044,3.2226,2.1648,1.4715
2023-05-16,179465452600.05,0.5391,0.4096,0.9844,0.6223,0.4352,0.3049,2.0141,0.0709,-17.0416,34.0286,7.2165,0.8686,0.0096,3.2226,2.1648,1.4715
2023-05-15,183167430546.06,0.5502,0.4219,0.9844,0.6223,0.4352,0.2987,2.0556,0.0740,-17.0416,34.0327,7.2374,0.8865,0.0228,3.2226,2.1648,1.4715
2023-05-12,180753097103.01,0.5430,0.4143,0.9844,0.6221,0.4352,0.3027,2.0285,0.0713,-17.0094,34.0376,7.2498,0.8748,0.0162,3.2226,2.1632,1.4715
2023-05-11,182362652731.71,0.5478,0.4193,0.9844,0.6223,0.4352,0.3000,2.0466,0.0726,-17.0094,34.0626,7.2653,0.8826,0.0193,3.2226,2.1648,1.4717
2023-05-10,180431185977.27,0.5420,0.4131,0.9844,0.6223,0.4352,0.3033,2.0249,0.0709,-16.9772,34.0933,7.2679,0.8732,0.0136,3.2226,2.1648,1.4718
2023-05-09,182845519420.32,0.5493,0.4210,0.9844,0.6223,0.4352,0.2993,2.0520,0.0722,-16.9772,34.0992,7.2828,0.8849,0.0197,3.2226,2.1648,1.4734
2023-05-08,181557874917.36,0.5454,0.4166,0.9844,0.6223,0.4352,0.3014,2.0376,0.0709,-16.9772,34.0992,7.2932,0.8787,0.0166,3.2226,2.1648,1.4760
2023-05-05,174153919025.34,0.5232,0.3850,0.9844,0.6221,0.4352,0.3142,1.9545,0.0700,-16.9127,34.1871,7.3223,0.8429,0.0022,3.2226,2.1632,1.4761
2023-05-04,177373030282.74,0.5328,0.4053,0.9844,0.6223,0.4352,0.3085,1.9906,0.0700,-16.9127,34.2121,7.3630,0.8584,0.0035,3.2226,2.1648,1.4761
2023-04-28,178821630348.57,0.4573,0.2472,0.9844,0.6221,0.4352,0.3060,1.6317,0.0507,-16.9127,34.2868,7.4491,0.8924,0.0219,3.2226,2.1632,1.4761
2023-04-27,176407296905.52,0.4511,0.2376,0.9844,0.6223,0.4352,0.3102,1.6096,0.0460,-16.9127,34.3117,7.4607,0.8803,0.0171,3.2226,2.1648,1.4761
2023-04-26,178338763659.96,0.4560,0.2451,0.9844,0.6223,0.4352,0.3068,1.6273,0.0486,-16.8805,34.3449,7.4991,0.8900,0.0197,3.2226,2.1648,1.4761
2023-04-25,181235963791.62,0.4634,0.2578,0.9844,0.6223,0.4352,0.3019,1.6537,0.0516,-16.8161,34.3674,7.5550,0.9044,0.0236,3.2226,2.1648,1.4761
2023-04-24,182684563857.45,0.4672,0.2648,0.9844,0.6223,0.4352,0.2995,1.6669,0.0521,-16.8161,34.3816,7.6041,0.9117,0.0289,3.2226,2.1648,1.4761
2023-04-21,183006474983.19,0.4680,0.2655,0.9844,0.6221,0.4352,0.2990,1.6698,0.0529,-16.7839,34.3865,7.7015,0.9133,0.0293,3.2226,2.1632,1.4761
2023-04-20,187352275180.68,0.4791,0.2849,0.9844,0.6223,0.4352,0.2921,1.7095,0.0586,-16.7839,34.4114,7.7196,0.9350,0.0394,3.2226,2.1648,1.4761
2023-04-19,185420808426.24,0.4742,0.2770,0.9844,0.6223,0.4352,0.2951,1.6919,0.0560,-16.7839,34.4363,7.7196,0.9253,0.0372,3.2226,2.1648,1.4761
2023-04-18,186706538917.6,0.4774,0.2810,0.9844,0.6223,0.4352,0.2931,1.7036,0.0565,-16.7839,34.4363,7.8237,0.9317,0.0381,3.2226,2.1648,1.4761
2023-04-17,184131276311.84,0.4709,0.2713,0.9844,0.6223,0.4352,0.2972,1.6801,0.0534,-16.7516,34.4363,7.8351,0.9189,0.0337,3.2226,2.1648,1.4761
2023-04-14,178497889361.74,0.4564,0.2450,0.9844,0.6221,0.4352,0.3065,1.6287,0.0490,-16.7194,34.4522,7.8736,0.8908,0.0197,3.2226,2.1632,1.4761
2023-04-13,178497889361.74,0.4564,0.2451,0.9844,0.6223,0.4352,0.3065,1.6287,0.0490,-16.7194,34.4941,7.9891,0.8908,0.0197,3.2226,2.1648,1.4761
2023-04-12,176405488494.56,0.4511,0.2372,0.9844,0.6223,0.4352,0.3102,1.6096,0.0455,-16.7194,34.5647,8.0084,0.8803,0.0166,3.2226,2.1648,1.4761
2023-04-11,172703548498.78,0.4416,0.2162,0.9844,0.6223,0.4352,0.3168,1.5758,0.0403,-16.7194,34.5934,8.0277,0.8619,0.0044,3.2226,2.1648,1.4761
2023-04-10,175117857191.68,0.4478,0.2298,0.9844,0.6223,0.4352,0.3125,1.5979,0.0438,-16.6872,34.6287,8.0575,0.8739,0.0136,3.2226,2.1648,1.4768
2023-04-07,174152133714.52,0.4453,0.2235,0.9844,0.6221,0.4352,0.3142,1.5891,0.0424,-16.6550,34.7327,8.0854,0.8691,0.0083,3.2226,2.1632,1.4761
2023-04-06,173347364150.22,0.4433,0.2193,0.9844,0.6223,0.4352,0.3157,1.5817,0.0411,-16.6550,34.7336,8.1432,0.8651,0.0066,3.2226,2.1648,1.4768
2023-04-04,174474041540.24,0.4462,0.2242,0.9844,0.6224,0.4352,0.3136,1.5920,0.0420,-16.6550,34.7346,8.2009,0.8707,0.0101,3.2226,2.1664,1.4805
2023-04-03,173669271975.94,0.4441,0.2215,0.9844,0.6224,0.4352,0.3151,1.5846,0.0416,-16.6228,34.7353,8.2394,0.8667,0.0070,3.2226,2.1664,1.4805
2023-03-31,177532165884.58,0.4540,0.2381,0.9844,0.6223,0.4352,0.3082,1.6199,0.0442,-16.6228,34.8712,8.2587,0.8860,0.0149,3.2226,2.1648,1.4768
2023-03-30,183969408456.18,0.4393,0.2097,0.9844,0.6224,0.4352,0.2515,1.5470,0.0337,-16.6228,34.9463,8.3357,0.9719,0.0473,3.2226,2.1664,1.4805
2023-03-29,180589393077.72,0.4313,0.1905,0.9844,0.6224,0.4352,0.2563,1.5186,0.0280,-16.6228,34.9463,8.3357,0.9541,0.0412,3.2226,2.1664,1.4805
2023-03-28,181072252417.5,0.4324,0.1923,0.9844,0.6226,0.4352,0.2556,1.5226,0.0289,-16.6228,34.9903,8.3357,0.9566,0.0416,3.2226,2.1685,1.4806
2023-03-27,181877017983.8,0.4343,0.1967,0.9844,0.6226,0.4352,0.2544,1.5294,0.0311,-16.6228,35.0417,8.3934,0.9609,0.0434,3.2226,2.1685,1.4806
2023-03-24,182681783550.1,0.4362,0.2010,0.9844,0.6224,0.4353,0.2533,1.5362,0.0320,-16.5906,35.0842,8.3934,0.9651,0.0442,3.2226,2.1664,1.4805
2023-03-23,184130361569.44,0.4397,0.2081,0.9844,0.6226,0.4353,0.2513,1.5483,0.0320,-16.5906,35.0859,8.4127,0.9728,0.0464,3.2226,2.1685,1.4806
2023-03-22,178657955718.6,0.4266,0.1792,0.9844,0.6226,0.4353,0.2590,1.5023,0.0245,-16.5584,35.1228,8.4127,0.9439,0.0364,3.2226,2.1685,1.4806
2023-03-21,178014143265.56,0.4251,0.1756,0.9844,0.6226,0.4359,0.2600,1.4969,0.0228,-16.5584,35.2618,8.4512,0.9405,0.0346,3.2226,2.1685,1.4806
2023-03-20,178497002605.34,0.4263,0.1761,0.9844,0.6226,0.4365,0.2593,1.5010,0.0232,-16.5261,35.3677,8.9328,0.9430,0.0350,3.2226,2.1685,1.4806
2023-03-17,178818908831.86,0.4270,0.1782,0.9844,0.6224,0.4365,0.2588,1.5037,0.0236,-16.4939,35.3832,9.0989,0.9447,0.0355,3.2226,2.1664,1.4805
2023-03-16,178497002605.34,0.4263,0.1761,0.9844,0.6226,0.4369,0.2593,1.5010,0.0232,-16.4939,35.4081,9.1057,0.9430,0.0350,3.2226,2.1685,1.4806
2023-03-15,181877017983.8,0.4343,0.1945,0.9844,0.6226,0.4372,0.2544,1.5294,0.0289,-16.4617,35.4330,9.1442,0.9609,0.0412,3.2226,2.1685,1.4806
2023-03-14,173668409207.54,0.4147,0.1507,0.9844,0.6226,0.4372,0.2665,1.4604,0.0175,-16.4617,35.4368,9.1635,0.9175,0.0289,3.2226,2.1685,1.4806
2023-03-13,177209377699.26,0.4232,0.1739,0.9844,0.6226,0.4372,0.2611,1.4901,0.0219,-16.4617,35.4405,9.2020,0.9362,0.0333,3.2226,2.1685,1.4806
2023-03-10,176243659019.7,0.4209,0.1681,0.9844,0.6224,0.4372,0.2626,1.4820,0.0210,-16.4295,35.4405,9.2076,0.9311,0.0324,3.2226,2.1664,1.4806
2023-03-09,180106533737.94,0.4301,0.1840,0.9844,0.6226,0.4374,0.2569,1.5145,0.0237,-16.4295,35.4405,9.2597,0.9515,0.0364,3.2226,2.1685,1.4806
2023-03-08,179462721284.9,0.4286,0.1796,0.9844,0.6226,0.4374,0.2579,1.5091,0.0223,-16.4295,35.4617,9.2895,0.9481,0.0346,3.2226,2.1685,1.4806
2023-03-07,181233205530.76,0.4328,0.1883,0.9844,0.6226,0.4377,0.2553,1.5240,0.0245,-16.3973,35.4970,9.3188,0.9575,0.0372,3.2226,2.1685,1.4808
2023-03-06,181233205530.76,0.4328,0.1883,0.9844,0.6226,0.4379,0.2553,1.5240,0.0245,-16.3973,35.5464,9.3237,0.9575,0.0372,3.2226,2.1685,1.4809
2023-03-03,181555111757.28,0.4336,0.1891,0.9844,0.6224,0.4383,0.2549,1.5267,0.0250,-16.3651,35.6822,9.5729,0.9592,0.0372,3.2226,2.1664,1.4809
2023-03-02,179784627511.42,0.4293,0.1805,0.9844,0.6226,0.4383,0.2574,1.5118,0.0223,-16.3651,35.7026,9.6640,0.9498,0.0346,3.2226,2.1685,1.4809
2023-03-01,174634127887.1,0.4170,0.1586,0.9844,0.6226,0.4388,0.2650,1.4685,0.0193,-16.3196,35.7229,9.7488,0.9226,0.0307,3.2226,2.1685,1.4809
2023-02-28,173507456094.28,0.4143,0.1485,0.9844,0.6226,0.4392,0.2667,1.4590,0.0166,-16.2684,35.7275,9.7552,0.9167,0.0276,3.2226,2.1685,1.4811
2023-02-27,171895550584.08,0.4105,0.1367,0.9844,0.6226,0.4392,0.2692,1.4455,0.0110,-16.0751,35.7981,9.8372,0.9082,0.0210,3.2226,2.1685,1.4822
2023-02-24,172539354144.32,0.4120,0.1401,0.9844,0.6224,0.4400,0.2682,1.4509,0.0131,-15.8239,35.9347,9.8789,0.9116,0.0236,3.2226,2.1664,1.4822
2023-02-23,173344108594.62,0.4140,0.1454,0.9844,0.6226,0.4401,0.2670,1.4576,0.0140,-15.8239,35.9580,9.8849,0.9158,0.0245,3.2226,2.1685,1.4833
2023-02-22,174470764825.04,0.4166,0.1551,0.9844,0.6226,0.4401,0.2652,1.4671,0.0166,-15.7644,36.0061,9.9003,0.9218,0.0280,3.2226,2.1685,1.4837
2023-02-21,174792666605.16,0.4174,0.1581,0.9844,0.6226,0.4401,0.2648,1.4698,0.0175,-15.7446,36.0535,9.9247,0.9235,0.0289,3.2226,2.1685,1.4850
2023-02-20,171573648803.96,0.4097,0.1349,0.9844,0.6230,0.4405,0.2697,1.4428,0.0105,-15.6851,36.0759,9.9720,0.9065,0.0201,3.2226,2.1685,1.4852
2023-02-17,170125090793.42,0.4063,0.1226,0.9844,0.6233,0.4405,0.2720,1.4306,0.0088,-15.5661,36.0809,9.9883,0.8988,0.0175,3.2226,2.1664,1.4852
2023-02-16,170929845243.72,0.4082,0.1283,0.9844,0.6233,0.4408,0.2707,1.4373,0.0088,-15.5661,36.0809,9.9883,0.9031,0.0180,3.2226,2.1685,1.4853
2023-02-15,172217452364.2,0.4113,0.1372,0.9849,0.6233,0.4408,0.2687,1.4482,0.0110,-15.3876,36.0809,9.9883,0.9099,0.0210,3.2245,2.1706,1.4853
2023-02-14,173666010374.74,0.4147,0.1469,0.9849,0.6235,0.4410,0.2665,1.4604,0.0136,-15.3876,36.1058,9.9912,0.9175,0.0250,3.2245,2.1706,1.4854
2023-02-13,173344108594.62,0.4140,0.1439,0.9849,0.6237,0.4410,0.2670,1.4576,0.0123,-15.3876,36.1307,9.9912,0.9158,0.0228,3.2245,2.1706,1.4858
2023-02-10,174309813934.98,0.4163,0.1501,0.9849,0.6241,0.4410,0.2655,1.4658,0.0132,-15.3876,36.1386,10.0077,0.9209,0.0246,3.2245,2.1707,1.4865
2023-02-09,175597421055.46,0.4193,0.1594,0.9849,0.6245,0.4410,0.2635,1.4766,0.0145,-15.3876,36.1465,10.0298,0.9277,0.0259,3.2245,2.1708,1.4873
2023-02-08,173505059484.68,0.4143,0.1449,0.9849,0.6250,0.4416,0.2667,1.4590,0.0127,-15.1894,36.2171,10.0298,0.9167,0.0237,3.2245,2.1708,1.4873
2023-02-07,172217452364.2,0.4113,0.1374,0.9849,0.6258,0.4416,0.2687,1.4482,0.0110,-15.0505,36.3144,10.0490,0.9099,0.0211,3.2245,2.1708,1.4875
2023-02-06,171895550584.08,0.4105,0.1356,0.9849,0.6258,0.4420,0.2692,1.4455,0.0097,-14.9911,36.3144,10.0683,0.9082,0.0198,3.2245,2.1708,1.4887
2023-02-03,171412697913.9,0.4093,0.1303,0.9849,0.6254,0.4420,0.2700,1.4414,0.0092,-14.7729,36.3936,10.0683,0.9056,0.0189,3.2245,2.1707,1.4894
2023-02-02,174309813934.98,0.4163,0.1484,0.9849,0.6258,0.4420,0.2655,1.4658,0.0114,-14.7729,36.4289,10.1055,0.9209,0.0228,3.2245,2.1708,1.4894
2023-02-01,174470764825.04,0.4166,0.1501,0.9849,0.6258,0.4423,0.2652,1.4671,0.0114,-14.7531,36.4289,10.1549,0.9218,0.0228,3.2245,2.1708,1.4897
2023-01-31,171090796133.78,0.4086,0.1286,0.9849,0.6258,0.4424,0.2705,1.4387,0.0088,-14.6738,36.5042,10.1838,0.9039,0.0180,3.2245,2.1708,1.4897
2023-01-30,167708458247.12,0.4005,0.1067,0.9849,0.6258,0.4427,0.2759,1.4103,0.0075,-14.5152,36.5701,10.2424,0.8860,0.0149,3.2245,2.1708,1.4912
2023-01-20,167708458247.12,0.4005,0.1064,0.9844,0.6276,0.4437,0.2759,1.4103,0.0074,-14.1979,37.0103,10.2653,0.8860,0.0149,3.2226,2.1664,1.4918
2023-01-19,165294229001.72,0.3947,0.0924,0.9844,0.6282,0.4437,0.2800,1.3900,0.0048,-14.1979,37.0373,10.2653,0.8733,0.0105,3.2226,2.1685,1.4920
2023-01-18,165133280385.36,0.3943,0.0911,0.9844,0.6289,0.4437,0.2802,1.3886,0.0039,-13.6427,37.1349,10.2800,0.8724,0.0096,3.2226,2.1685,1.4921
2023-01-17,165294229001.72,0.3947,0.0920,0.9844,0.6293,0.4437,0.2800,1.3900,0.0044,-12.3934,37.2408,10.2837,0.8733,0.0101,3.2226,2.1685,1.4921
2023-01-16,164167588687.2,0.3920,0.0845,0.9844,0.6296,0.4438,0.2819,1.3805,0.0022,-11.6795,37.3014,10.3021,0.8673,0.0070,3.2226,2.1685,1.4921
2023-01-13,163040948372.68,0.3893,0.0749,0.9844,0.6305,0.4447,0.2838,1.3710,0.0004,-11.0648,37.3467,10.3185,0.8614,0.0039,3.2226,2.1664,1.4927
2023-01-12,161914308058.16,0.3867,0.0675,0.9844,0.6305,0.4450,0.2858,1.3615,0.0000,-11.0648,37.3999,10.3389,0.8554,0.0026,3.2226,2.1685,1.4931
2023-01-11,163362845605.4,0.3901,0.0758,0.9844,0.6308,0.4450,0.2833,1.3737,0.0004,-11.0053,37.5058,10.3570,0.8631,0.0039,3.2226,2.1685,1.4938
2023-01-10,164006640070.84,0.3917,0.0828,0.9844,0.6312,0.4456,0.2822,1.3791,0.0004,-10.7872,37.6007,10.3597,0.8665,0.0053,3.2226,2.1685,1.4938
2023-01-09,164650434536.28,0.3932,0.0863,0.9844,0.6317,0.4456,0.2811,1.3845,0.0004,-10.6484,37.7062,10.3757,0.8699,0.0061,3.2226,2.1685,1.4942
2023-01-06,165133280385.36,0.3943,0.0884,0.9844,0.6324,0.4465,0.2802,1.3886,0.0013,-10.5691,37.7703,10.3792,0.8724,0.0070,3.2226,2.1664,1.4943
2023-01-05,164650434536.28,0.3932,0.0863,0.9844,0.6325,0.4466,0.2811,1.3845,0.0004,-10.5691,37.8648,10.4340,0.8699,0.0061,3.2226,2.1685,1.4943
2023-01-04,164650434536.28,0.3932,0.0863,0.9844,0.6329,0.4466,0.2811,1.3845,0.0004,-10.5493,38.0766,10.4427,0.8699,0.0061,3.2226,2.1685,1.4943
2023-01-03,165455177618.08,0.3951,0.0885,0.9849,0.6332,0.4466,0.2797,1.3913,0.0004,-10.5294,38.1939,10.4427,0.8741,0.0066,3.2245,2.1706,1.4943
2022-12-30,165614236918.41,0.3955,0.0885,0.9849,0.6332,0.4466,0.2794,1.3926,0.0004,-10.3510,38.4654,10.4427,0.8750,0.0066,3.2245,2.1706,1.4944
2022-12-29,163200035214.06,0.3897,0.0754,0.9849,0.6334,0.4468,0.2836,1.3723,0.0000,-10.3510,38.4654,10.4676,0.8622,0.0035,3.2245,2.1706,1.4944
2022-12-28,167384651501.6,0.3997,0.0991,0.9849,0.6335,0.4471,0.2765,1.4075,0.0000,-10.3311,38.5603,10.5228,0.8843,0.0075,3.2245,2.1706,1.4945
2022-12-27,168672225743.92,0.4028,0.1043,0.9849,0.6335,0.4471,0.2744,1.4184,0.0004,-7.1430,38.7817,10.5333,0.8911,0.0083,3.2245,2.1706,1.4945
2022-12-26,167384651501.6,0.3997,0.0991,0.9849,0.6339,0.4472,0.2765,1.4075,0.0000,-7.0982,38.9083,10.5412,0.8843,0.0075,3.2245,2.1706,1.4946
2022-12-23,172052108130.01,0.4109,0.1258,0.9849,0.6343,0.4472,0.2690,1.4468,0.0000,-7.0667,39.0348,10.5412,0.9090,0.0101,3.2245,2.1706,1.4946
2022-12-22,173339682372.33,0.4139,0.1324,0.9849,0.6343,0.4472,0.2670,1.4576,0.0009,-7.0667,39.0348,10.5502,0.9158,0.0114,3.2245,2.1706,1.4948
2022-12-21,172052108130.01,0.4109,0.1258,0.9849,0.6343,0.4479,0.2690,1.4468,0.0000,-7.0535,39.0664,10.5893,0.9090,0.0101,3.2245,2.1706,1.4953
2022-12-20,172695895251.17,0.4124,0.1289,0.9849,0.6343,0.4480,0.2680,1.4522,0.0000,-7.0470,39.1297,10.6431,0.9124,0.0105,3.2245,2.1706,1.4965
2022-12-19,174788203394.94,0.4174,0.1412,0.9849,0.6343,0.4484,0.2648,1.4698,0.0004,-7.0199,39.1929,10.6516,0.9234,0.0118,3.2245,2.1706,1.4965
2022-12-16,179294713243.06,0.4282,0.1573,0.9849,0.6345,0.4484,0.2581,1.5077,0.0013,-6.9863,39.2246,10.6700,0.9473,0.0136,3.2245,2.1706,1.4965
2022-12-15,173500629152.62,0.4143,0.1320,0.9849,0.6346,0.4484,0.2667,1.4590,0.0000,-6.9863,39.2246,10.6700,0.9166,0.0110,3.2245,2.1706,1.4967
2022-12-14,176880511538.71,0.4224,0.1517,0.9849,0.6347,0.4487,0.2616,1.4874,0.0000,-6.9751,39.2878,10.6871,0.9345,0.0114,3.2245,2.1706,1.4967
2022-12-13,208747974036.13,0.4985,0.2942,0.9849,0.6347,0.4492,0.2217,1.7554,0.0224,-6.9751,39.4144,10.7068,0.9419,0.0118,3.2245,2.1706,1.4973
2022-12-12,211162175740.48,0.5043,0.3095,0.9849,0.6347,0.4492,0.2192,1.7757,0.0232,-6.9751,39.5409,10.7252,0.9528,0.0136,3.2245,2.1706,1.4981
2022-12-09,214059217785.7,0.5112,0.3282,0.9849,0.6348,0.4492,0.2162,1.8000,0.0241,-6.9683,39.7307,10.7494,0.9659,0.0149,3.2245,2.1706,1.4981
2022-12-08,213415430664.54,0.5096,0.3227,0.9849,0.6349,0.4492,0.2168,1.7946,0.0237,-6.9683,39.7623,10.7652,0.9630,0.0145,3.2245,2.1706,1.4981
2022-12-07,215507738808.31,0.5146,0.3358,0.9849,0.6349,0.4492,0.2147,1.8122,0.0241,-6.9639,39.8889,10.8071,0.9724,0.0153,3.2245,2.1706,1.4982
2022-12-06,210679335399.61,0.5031,0.3073,0.9849,0.6349,0.4492,0.2197,1.7716,0.0228,-6.9486,40.1103,10.8215,0.9506,0.0127,3.2245,2.1706,1.4982
2022-12-05,209713654717.87,0.5008,0.3007,0.9849,0.6349,0.4492,0.2207,1.7635,0.0224,-6.9303,40.3449,10.8356,0.9463,0.0118,3.2245,2.1706,1.4987
2022-12-02,201988209263.95,0.4824,0.2585,0.9849,0.6349,0.4492,0.2291,1.6985,0.0202,-6.8967,40.6797,10.8724,0.9114,0.0101,3.2245,2.1706,1.4989
2022-12-01,203114836725.98,0.4850,0.2635,0.9849,0.6349,0.4492,0.2278,1.7080,0.0202,-6.8967,40.7430,10.8923,0.9165,0.0101,3.2245,2.1706,1.4989
2022-11-30,203275783506.27,0.4854,0.2648,0.9849,0.6349,0.4492,0.2277,1.7093,0.0206,-6.8895,40.9011,10.9216,0.9172,0.0101,3.2245,2.1706,1.4989
2022-11-29,200530676994.9,0.4789,0.2481,0.9849,0.6349,0.4492,0.2308,1.6863,0.0189,-6.8895,41.0593,10.9643,0.9048,0.0092,3.2245,2.1706,1.4989
2022-11-28,198921281513.4,0.4750,0.2416,0.9849,0.6349,0.4492,0.2326,1.6727,0.0175,-6.8855,41.3160,10.9643,0.8976,0.0083,3.2245,2.1706,1.4989
2022-11-25,200047858350.45,0.4777,0.2458,0.9849,0.6349,0.4492,0.2313,1.6822,0.0180,-6.8502,41.6919,11.0195,0.9027,0.0083,3.2245,2.1706,1.4989
2022-11-24,196990006935.6,0.4704,0.2354,0.9849,0.6349,0.4492,0.2349,1.6565,0.0162,-6.8502,41.7236,11.0563,0.8889,0.0075,3.2245,2.1706,1.4989
2022-11-23,201013495639.35,0.4800,0.2486,0.9849,0.6349,0.4492,0.2302,1.6903,0.0180,-6.8502,41.8501,11.0563,0.9070,0.0079,3.2245,2.1706,1.4989
2022-11-22,198438462868.95,0.4739,0.2402,0.9849,0.6349,0.4492,0.2332,1.6687,0.0162,-6.8502,42.2297,11.0747,0.8954,0.0075,3.2245,2.1706,1.4989
2022-11-21,191518062298.5,0.4574,0.2113,0.9849,0.6349,0.4492,0.2416,1.6105,0.0118,-6.8502,42.5597,11.0931,0.8642,0.0035,3.2245,2.1706,1.5008
2022-11-18,190230545913.3,0.4543,0.2073,0.9849,0.6349,0.4492,0.2433,1.5996,0.0110,-6.8407,42.6409,11.1115,0.8584,0.0026,3.2245,2.1706,1.4989
2022-11-17,192644639135.55,0.4600,0.2161,0.9849,0.6349,0.4492,0.2402,1.6199,0.0123,-6.8407,42.6725,11.1115,0.8692,0.0039,3.2245,2.1706,1.5008
2022-11-16,195058732357.8,0.4658,0.2262,0.9849,0.6349,0.4492,0.2372,1.6402,0.0140,-6.8377,42.7155,11.1171,0.8801,0.0057,3.2245,2.1706,1.5008
