date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,股息率
2025-10-24,226856932510.5,1.2107,0.3682,1.8746,1.3380,1.0521,6.9886,0.0251,13.8818,9.3776,7.8035,1.6755,0.0242,3.6579,2.6985,1.9383,0.0739
2025-10-23,227024974682.73,1.2116,0.3706,1.8747,1.3380,1.0515,6.9938,0.0260,13.8864,9.3788,7.8035,1.6768,0.0246,3.6600,2.7002,1.9383,0.0738
2025-10-22,227249030912.37,1.2128,0.3710,1.8747,1.3380,1.0512,7.0007,0.0260,13.8864,9.3788,7.8035,1.6784,0.0255,3.6600,2.7044,1.9392,0.0737
2025-10-21,227921199601.29,1.2164,0.3750,1.8747,1.3380,1.0508,7.0214,0.0282,13.8864,9.3788,7.8035,1.6834,0.0264,3.6600,2.7057,1.9396,0.0735
2025-10-20,228369312060.57,1.2188,0.3785,1.8747,1.3380,1.0508,7.0352,0.0299,13.8864,9.3788,7.8035,1.6867,0.0282,3.6600,2.7111,1.9396,0.0734
2025-10-17,225288538903.02,1.2024,0.3599,1.8746,1.3380,1.0508,6.9403,0.0180,13.8818,9.3776,7.8035,1.6639,0.0216,3.6579,2.7168,1.9397,0.0744
2025-10-16,228369312060.57,1.2188,0.3790,1.8747,1.3380,1.0507,7.0352,0.0295,13.8864,9.3788,7.8035,1.6867,0.0277,3.6600,2.7175,1.9397,0.0734
2025-10-15,228649382347.62,1.2203,0.3798,1.8747,1.3380,1.0504,7.0438,0.0326,13.8864,9.3788,7.8035,1.6888,0.0308,3.6600,2.7190,1.9400,0.0733
2025-10-14,227305044969.78,1.2131,0.3732,1.8747,1.3380,1.0502,7.0024,0.0255,13.8864,9.3788,7.8035,1.6788,0.0251,3.6600,2.7197,1.9402,0.0737
2025-10-13,226576862223.45,1.2092,0.3702,1.8747,1.3380,1.0499,6.9800,0.0238,13.8864,9.3788,7.8035,1.6734,0.0233,3.6600,2.7197,1.9405,0.0740
2025-10-10,226352805993.81,1.2080,0.3700,1.8746,1.3380,1.0496,6.9731,0.0224,13.8818,9.3776,7.8035,1.6718,0.0224,3.6579,2.7211,1.9406,0.0740
2025-10-09,226184763821.58,1.2071,0.3688,1.8747,1.3380,1.0491,6.9679,0.0220,13.8864,9.3788,7.8035,1.6705,0.0220,3.6600,2.7211,1.9406,0.0741
2025-09-30,222487836032.52,1.1874,0.3462,1.8746,1.3380,1.0489,6.8540,0.0119,13.8818,9.3776,7.8035,1.6432,0.0097,3.6579,2.7230,1.9413,0.0753
2025-09-29,223720145295.54,1.1940,0.3524,1.8746,1.3380,1.0487,6.8920,0.0158,13.8818,9.3776,7.8035,1.6523,0.0167,3.6579,2.7246,1.9417,0.0749
2025-09-26,223216018778.85,1.1913,0.3500,1.8746,1.3380,1.0483,6.8765,0.0154,13.8818,9.3764,7.8002,1.6486,0.0141,3.6579,2.7274,1.9417,0.0751
2025-09-25,221255526769.5,1.1808,0.3410,1.8746,1.3380,1.0483,6.8161,0.0088,13.8818,9.3776,7.8035,1.6341,0.0070,3.6579,2.7277,1.9422,0.0757
2025-09-24,224000215582.59,1.1955,0.3559,1.8746,1.3380,1.0483,6.9006,0.0167,13.8818,9.3776,7.8035,1.6544,0.0172,3.6579,2.7282,1.9422,0.0748
2025-09-23,222039723573.24,1.1850,0.3440,1.8746,1.3380,1.0483,6.8402,0.0106,13.8818,9.3776,7.8035,1.6399,0.0075,3.6579,2.7307,1.9425,0.0755
2025-09-22,223103990664.03,1.1907,0.3493,1.8746,1.3380,1.0481,6.8730,0.0141,13.8818,9.3776,7.8035,1.6478,0.0114,3.6579,2.7339,1.9427,0.0751
2025-09-19,226520848166.04,1.2089,0.3707,1.8746,1.3380,1.0474,6.9783,0.0211,13.8818,9.3764,7.8002,1.6730,0.0189,3.6579,2.7349,1.9429,0.0740
2025-09-18,225232524845.61,1.2021,0.3630,1.8746,1.3380,1.0474,6.9386,0.0163,13.8818,9.3776,7.8035,1.6635,0.0180,3.6579,2.7374,1.9430,0.0744
2025-09-17,228481340175.39,1.2194,0.3801,1.8746,1.3380,1.0472,7.0387,0.0273,13.8818,9.3776,7.8035,1.6875,0.0246,3.6579,2.7403,1.9431,0.0733
2025-09-16,226856932510.5,1.2107,0.3722,1.8746,1.3380,1.0463,6.9886,0.0216,13.8818,9.3776,7.8035,1.6755,0.0185,3.6579,2.7415,1.9439,0.0739
2025-09-15,229321551036.54,1.2239,0.3836,1.8746,1.3380,1.0463,7.0646,0.0334,13.8818,9.3776,7.8035,1.6937,0.0251,3.6579,2.7448,1.9444,0.0731
2025-09-12,229937705668.05,1.2272,0.3883,1.8746,1.3380,1.0460,7.0835,0.0369,13.8818,9.3764,7.8002,1.6983,0.0259,3.6579,2.7530,1.9445,0.0729
2025-09-11,231730155505.17,1.2367,0.3964,1.8746,1.3380,1.0460,7.1388,0.0440,13.8818,9.3776,7.8035,1.7115,0.0299,3.6579,2.7540,1.9445,0.0723
2025-09-10,230553860299.56,1.2305,0.3898,1.8746,1.3380,1.0460,7.1025,0.0392,13.8818,9.3776,7.8035,1.7028,0.0264,3.6579,2.7562,1.9445,0.0727
2025-09-09,231562113332.9401,1.2358,0.3951,1.8746,1.3380,1.0450,7.1336,0.0427,13.8818,9.3776,7.8035,1.7103,0.0286,3.6579,2.7597,1.9454,0.0724
2025-09-08,232010225792.22,1.2382,0.3995,1.8746,1.3380,1.0434,7.1474,0.0449,13.8818,9.3776,7.8035,1.7136,0.0295,3.6579,2.7623,1.9454,0.0722
2025-09-05,231674141447.76,1.2364,0.3971,1.8746,1.3380,1.0429,7.1370,0.0427,13.8818,9.3764,7.8002,1.7111,0.0286,3.6579,2.7650,1.9454,0.0723
2025-09-04,230721902471.79,1.2314,0.3920,1.8746,1.3380,1.0429,7.1077,0.0396,13.8818,9.3776,7.8035,1.7041,0.0264,3.6579,2.7670,1.9455,0.0726
2025-09-03,232682394481.14,1.2418,0.4027,1.8747,1.3380,1.0429,7.1681,0.0458,13.8864,9.3788,7.8035,1.7185,0.0290,3.6600,2.7690,1.9455,0.0720
2025-09-02,232570366366.32,1.2412,0.4020,1.8747,1.3385,1.0429,7.1646,0.0454,13.8864,9.3840,7.8038,1.7177,0.0286,3.6600,2.7717,1.9458,0.0720
2025-09-01,231954211734.81,1.2379,0.3985,1.8747,1.3385,1.0428,7.1457,0.0436,13.8864,9.3840,7.8038,1.7132,0.0282,3.6600,2.7749,1.9462,0.0722
2025-08-29,238619884566.6,1.2735,0.4335,1.8747,1.3380,1.0418,7.3510,0.0792,13.8864,9.3788,7.8038,1.7624,0.0335,3.6600,2.7823,1.9471,0.0702
2025-08-28,264666421262.25,1.3567,0.5187,1.8747,1.3385,1.0418,7.9209,0.2541,13.8864,9.3840,7.8052,1.9234,0.1634,3.6600,2.7825,1.9477,0.0633
2025-08-27,264610407204.84,1.3564,0.5187,1.8747,1.3380,1.0416,7.9192,0.2519,13.8864,9.3840,7.8052,1.9230,0.1625,3.6600,2.7837,1.9480,0.0633
2025-08-26,269091531797.64,1.3794,0.5341,1.8747,1.3377,1.0416,8.0533,0.3034,13.8864,9.3840,7.8038,1.9556,0.2100,3.6600,2.7847,1.9480,0.0623
2025-08-25,269427616142.1,1.3811,0.5350,1.8747,1.3372,1.0405,8.0633,0.3065,13.8864,9.3840,7.8035,1.9580,0.2140,3.6600,2.7854,1.9480,0.0622
2025-08-22,263882224458.51,1.3527,0.5180,1.8747,1.3366,1.0397,7.8974,0.2412,13.8864,9.3788,7.7999,1.9177,0.1554,3.6600,2.7847,1.9480,0.0635
2025-08-21,261249563760.24,1.3392,0.5029,1.8747,1.3364,1.0397,7.8186,0.2061,13.8864,9.3840,7.7999,1.8986,0.1237,3.6600,2.7854,1.9485,0.0641
2025-08-20,264274322860.38,1.3547,0.5192,1.8747,1.3361,1.0392,7.9091,0.2457,13.8864,9.3840,7.7999,1.9206,0.1594,3.6600,2.7865,1.9485,0.0634
2025-08-19,263602154171.46,1.3512,0.5170,1.8747,1.3359,1.0392,7.8890,0.2360,13.8864,9.3840,7.7999,1.9157,0.1519,3.6600,2.7879,1.9487,0.0636
2025-08-18,266906983558.65,1.3682,0.5288,1.8747,1.3357,1.0389,7.9879,0.2801,13.8864,9.3840,7.7999,1.9397,0.1845,3.6600,2.7901,1.9491,0.0628
2025-08-15,267691180362.39,1.3722,0.5308,1.8747,1.3350,1.0389,8.0114,0.2870,13.8864,9.3788,7.7999,1.9454,0.1941,3.6600,2.7942,1.9491,0.0626
2025-08-14,267187053845.7,1.3696,0.5297,1.8747,1.3349,1.0389,7.9963,0.2823,13.8864,9.3840,7.7999,1.9417,0.1880,3.6600,2.7951,1.9494,0.0627
2025-08-13,267355096017.93,1.3705,0.5306,1.8747,1.3346,1.0389,8.0013,0.2823,13.8864,9.3840,7.7999,1.9430,0.1902,3.6600,2.7971,1.9494,0.0627
2025-08-12,268195306879.08,1.3748,0.5324,1.8747,1.3336,1.0382,8.0265,0.2911,13.8864,9.3894,7.7999,1.9491,0.1982,3.6600,2.7988,1.9495,0.0625
2025-08-11,264554393147.43,1.3561,0.5218,1.8747,1.3329,1.0381,7.9175,0.2506,13.8864,9.3894,7.7999,1.9226,0.1598,3.6600,2.8008,1.9497,0.0633
2025-08-08,265730688353.04,1.3622,0.5255,1.8747,1.3326,1.0378,7.9527,0.2667,13.8864,9.4074,7.7999,1.9312,0.1699,3.6642,2.8042,1.9502,0.0631
2025-08-07,263266069827.0,1.3495,0.5183,1.8747,1.3326,1.0378,7.8789,0.2307,13.8864,9.4113,7.7999,1.9133,0.1480,3.6642,2.8047,1.9506,0.0636
2025-08-06,262705929252.9,1.3466,0.5161,1.8747,1.3320,1.0375,7.8622,0.2250,13.8864,9.4113,7.7999,1.9092,0.1405,3.6642,2.8058,1.9517,0.0638
2025-08-05,261697676219.52,1.3415,0.5099,1.8747,1.3314,1.0372,7.8320,0.2118,13.8864,9.4113,7.7999,1.9019,0.1286,3.6642,2.8069,1.9517,0.0640
2025-08-04,258336832774.92,1.3243,0.4945,1.8747,1.3312,1.0366,7.7314,0.1735,13.8864,9.4113,7.7999,1.8774,0.1008,3.6642,2.8083,1.9519,0.0649
2025-08-01,257048509454.49,1.3176,0.4908,1.8747,1.3309,1.0356,7.6929,0.1624,13.8864,9.4152,7.8002,1.8681,0.0920,3.6646,2.8095,1.9519,0.0652
2025-07-31,255536129904.42,1.3099,0.4870,1.8747,1.3312,1.0356,7.6476,0.1475,13.8864,9.4264,7.8035,1.8571,0.0828,3.6646,2.8105,1.9520,0.0656
2025-07-30,259737184210.17,1.3314,0.5002,1.8747,1.3312,1.0355,7.7733,0.1863,13.8864,9.4264,7.8038,1.8876,0.1118,3.6646,2.8128,1.9533,0.0645
2025-07-29,258336832774.92,1.3243,0.4954,1.8747,1.3307,1.0353,7.7314,0.1726,13.8864,9.4264,7.8052,1.8774,0.1000,3.6646,2.8182,1.9542,0.0649
2025-07-28,261193549702.83,1.3389,0.5081,1.8747,1.3307,1.0353,7.8169,0.2034,13.8864,9.4264,7.8085,1.8982,0.1207,3.6646,2.8233,1.9546,0.0641
2025-07-25,262145788678.8,1.3438,0.5141,1.8747,1.3301,1.0335,7.8454,0.2152,13.8864,9.4152,7.8085,1.9051,0.1316,3.6646,2.8265,1.9546,0.0639
2025-07-24,267691180362.39,1.3722,0.5315,1.8747,1.3295,1.0335,8.0114,0.2809,13.8864,9.4264,7.8085,1.9454,0.1880,3.6646,2.8277,1.9548,0.0626
2025-07-23,269707686429.15,1.3825,0.5359,1.8747,1.3287,1.0333,8.0717,0.2990,13.8864,9.4450,7.8085,1.9601,0.2070,3.6691,2.8354,1.9554,0.0621
2025-07-22,268251320936.49,1.3751,0.5337,1.8747,1.3276,1.0332,8.0281,0.2867,13.8864,9.4525,7.8085,1.9495,0.1937,3.6694,2.8427,1.9554,0.0625
2025-07-21,266346842984.55,1.3653,0.5293,1.8747,1.3266,1.0329,7.9711,0.2708,13.8864,9.4562,7.8085,1.9356,0.1717,3.6694,2.8443,1.9560,0.0629
2025-07-18,268195306879.08,1.3748,0.5339,1.8747,1.3265,1.0329,8.0265,0.2848,13.8864,9.4647,7.8085,1.9491,0.1919,3.6721,2.8457,1.9565,0.0625
2025-07-17,266402857041.96,1.3656,0.5306,1.8747,1.3265,1.0329,7.9728,0.2717,13.8864,9.4659,7.8085,1.9360,0.1717,3.6721,2.8468,1.9567,0.0629
2025-07-16,265954744582.68,1.3633,0.5297,1.8747,1.3262,1.0329,7.9594,0.2655,13.8864,9.4708,7.8085,1.9328,0.1669,3.6747,2.8501,1.9568,0.0630
2025-07-15,268587405280.95,1.3768,0.5346,1.8747,1.3256,1.0324,8.0382,0.2884,13.8864,9.4758,7.8085,1.9519,0.1942,3.6748,2.8546,1.9569,0.0624
2025-07-14,264666421262.25,1.3567,0.5262,1.8747,1.3245,1.0322,7.9209,0.2492,13.8864,9.4819,7.8085,1.9234,0.1563,3.6748,2.8571,1.9570,0.0633
2025-07-11,262985999539.95,1.3481,0.5216,1.8747,1.3229,1.0322,7.8706,0.2240,13.8864,9.4990,7.8085,1.9112,0.1408,3.6822,2.8595,1.9573,0.0637
2025-07-10,259569142037.9401,1.3306,0.5051,1.8747,1.3227,1.0322,7.7683,0.1841,13.8864,9.5037,7.8085,1.8864,0.1096,3.6822,2.8623,1.9573,0.0646
2025-07-09,258784945234.2,1.3265,0.5029,1.8747,1.3222,1.0322,7.7448,0.1770,13.8864,9.5116,7.8087,1.8807,0.1044,3.6852,2.8678,1.9578,0.0647
2025-07-08,261025507530.6,1.3380,0.5125,1.8747,1.3219,1.0310,7.8119,0.2012,13.8864,9.5116,7.8102,1.8970,0.1176,3.6852,2.8711,1.9581,0.0642
2025-07-07,260409352899.09,1.3349,0.5090,1.8747,1.3214,1.0304,7.7935,0.1933,13.8864,9.5116,7.8102,1.8925,0.1132,3.6852,2.8717,1.9589,0.0643
2025-07-04,261809704334.34,1.3421,0.5163,1.8747,1.3204,1.0299,7.8354,0.2077,13.8864,9.5149,7.8102,1.9027,0.1254,3.6856,2.8767,1.9596,0.0640
2025-07-03,260633409128.73,1.3360,0.5112,1.8747,1.3203,1.0299,7.8002,0.1968,13.8864,9.5180,7.8102,1.8941,0.1145,3.6856,2.8769,1.9598,0.0643
2025-07-02,259961240439.81,1.3326,0.5086,1.8747,1.3196,1.0299,7.7800,0.1863,13.8864,9.5235,7.8104,1.8892,0.1110,3.6863,2.8790,1.9600,0.0645
2025-07-01,254583890928.45,1.3050,0.4927,1.8747,1.3172,1.0299,7.6191,0.1387,13.8864,9.5261,7.8144,1.8502,0.0779,3.6878,2.8813,1.9601,0.0658
2025-06-30,251615145885.72,1.2898,0.4734,1.8747,1.3172,1.0299,7.5303,0.1220,13.8864,9.5283,7.8144,1.8286,0.0621,3.6880,2.8836,1.9605,0.0666
2025-06-27,253295567608.02,1.2984,0.4846,1.8747,1.3190,1.0299,7.5806,0.1303,13.8864,9.5358,7.8182,1.8408,0.0713,3.6890,2.8857,1.9611,0.0661
2025-06-26,254863961215.5,1.3064,0.4941,1.8747,1.3196,1.0299,7.6275,0.1409,13.8864,9.5366,7.8201,1.8522,0.0771,3.6890,2.8865,1.9618,0.0657
2025-06-25,251895216172.77,1.2912,0.4769,1.8747,1.3196,1.0299,7.5386,0.1242,13.8864,9.5394,7.8211,1.8306,0.0652,3.6890,2.8880,1.9619,0.0665
2025-06-24,251503117770.9,1.2892,0.4742,1.8747,1.3196,1.0299,7.5269,0.1207,13.8864,9.5421,7.8211,1.8278,0.0616,3.6894,2.8899,1.9620,0.0666
2025-06-23,248814443015.22,1.2754,0.4553,1.8747,1.3196,1.0299,7.4464,0.1004,13.8864,9.5469,7.8211,1.8082,0.0511,3.6940,2.8914,1.9621,0.0673
2025-06-20,250046752278.24,1.2818,0.4650,1.8747,1.3196,1.0299,7.4833,0.1096,13.8864,9.5587,7.8237,1.8172,0.0550,3.6940,2.8946,1.9622,0.0670
2025-06-19,246909965063.28,1.2657,0.4471,1.8747,1.3201,1.0299,7.3894,0.0890,13.8864,9.5662,7.8237,1.7944,0.0445,3.6940,2.8973,1.9627,0.0679
2025-06-18,249150527359.68,1.2772,0.4577,1.8747,1.3201,1.0299,7.4565,0.1022,13.8864,9.5724,7.8253,1.8107,0.0515,3.6940,2.8990,1.9632,0.0673
2025-06-17,248982485187.45,1.2763,0.4564,1.8747,1.3201,1.0299,7.4515,0.1009,13.8864,9.5725,7.8254,1.8094,0.0507,3.6940,2.8990,1.9634,0.0673
2025-06-16,249822696048.6,1.2806,0.4630,1.8747,1.3201,1.0299,7.4766,0.1070,13.8864,9.5750,7.8256,1.8156,0.0529,3.6957,2.8990,1.9636,0.0671
2025-06-13,251615145885.72,1.2898,0.4742,1.8747,1.3196,1.0299,7.5303,0.1189,13.8864,9.5873,7.8312,1.8286,0.0590,3.7064,2.9012,1.9640,0.0666
2025-06-12,251279061541.26,1.2881,0.4718,1.8747,1.3201,1.0299,7.5202,0.1172,13.8864,9.5873,7.8312,1.8261,0.0581,3.7064,2.9016,1.9642,0.0667
2025-06-11,250774935024.57,1.2855,0.4678,1.8747,1.3204,1.0299,7.5051,0.1128,13.8864,9.5877,7.8319,1.8225,0.0564,3.7087,2.9023,1.9642,0.0668
2025-06-10,250102766335.65,1.2820,0.4652,1.8747,1.3204,1.0299,7.4850,0.1084,13.8864,9.5877,7.8346,1.8176,0.0537,3.7094,2.9032,1.9645,0.0670
2025-06-09,251055005311.62,1.2869,0.4687,1.8747,1.3210,1.0299,7.5135,0.1145,13.8864,9.5959,7.8354,1.8245,0.0564,3.7100,2.9048,1.9651,0.0667
2025-06-06,251335075598.67,1.2884,0.4707,1.8747,1.3214,1.0299,7.5219,0.1158,13.8864,9.5995,7.8365,1.8265,0.0568,3.7102,2.9108,1.9657,0.0667
2025-06-05,251727174000.54,1.2904,0.4736,1.8747,1.3219,1.0299,7.5336,0.1172,13.8864,9.6020,7.8370,1.8294,0.0568,3.7102,2.9119,1.9665,0.0666
2025-06-04,253855708182.12,1.3013,0.4859,1.8747,1.3220,1.0299,7.5973,0.1291,13.8864,9.6048,7.8383,1.8449,0.0674,3.7116,2.9119,1.9675,0.0660
2025-06-03,251951230230.18,1.2915,0.4744,1.8747,1.3225,1.0299,7.5403,0.1181,13.8864,9.6048,7.8387,1.8310,0.0595,3.7116,2.9128,1.9676,0.0665
2025-05-30,260017254497.22,1.3329,0.5057,1.8747,1.3237,1.0299,7.7817,0.1778,13.8864,9.6134,7.8389,1.8896,0.1017,3.7150,2.9133,1.9683,0.0644
2025-05-29,258000748430.46,1.3225,0.4993,1.8747,1.3233,1.0299,7.7214,0.1598,13.8864,9.6138,7.8390,1.8750,0.0876,3.7150,2.9133,1.9701,0.0649
2025-05-28,261473619989.88,1.3403,0.5112,1.8747,1.3243,1.0299,7.8253,0.1937,13.8864,9.6155,7.8395,1.9002,0.1092,3.7162,2.9136,1.9707,0.0641
2025-05-27,258672917119.38,1.3260,0.5015,1.8747,1.3233,1.0299,7.7415,0.1664,13.8864,9.6209,7.8402,1.8799,0.0934,3.7162,2.9144,1.9711,0.0648
2025-05-26,257888720315.64,1.3220,0.4998,1.8747,1.3224,1.0299,7.7180,0.1590,13.8864,9.6255,7.8410,1.8742,0.0872,3.7165,2.9160,1.9717,0.0650
2025-05-23,260801451300.96,1.3369,0.5101,1.8747,1.3219,1.0299,7.8052,0.1862,13.8864,9.6327,7.8412,1.8953,0.1039,3.7237,2.9173,1.9724,0.0642
2025-05-22,263714182286.28,1.3518,0.5222,1.8747,1.3214,1.0299,7.8924,0.2180,13.8864,9.6335,7.8429,1.9165,0.1334,3.7237,2.9195,1.9734,0.0635
2025-05-21,262537887080.67,1.3458,0.5183,1.8747,1.3207,1.0299,7.8572,0.2056,13.8864,9.6356,7.8429,1.9080,0.1207,3.7247,2.9222,1.9735,0.0638
2025-05-20,263266069827.0,1.3495,0.5209,1.8747,1.3203,1.0299,7.8789,0.2109,13.8864,9.6381,7.8429,1.9133,0.1281,3.7259,2.9228,1.9736,0.0636
2025-05-19,256040256421.11,1.3125,0.4958,1.8747,1.3196,1.0299,7.6627,0.1422,13.8864,9.6423,7.8429,1.8607,0.0757,3.7259,2.9235,1.9746,0.0654
2025-05-16,255312073674.78,1.3087,0.4952,1.8747,1.3190,1.0299,7.6409,0.1373,13.8864,9.6456,7.8455,1.8554,0.0717,3.7259,2.9253,1.9746,0.0656
2025-05-15,258784945234.2,1.3265,0.5042,1.8747,1.3196,1.0299,7.7448,0.1656,13.8864,9.6542,7.8463,1.8807,0.0929,3.7259,2.9259,1.9758,0.0647
2025-05-14,262705929252.9,1.3466,0.5196,1.8747,1.3189,1.0299,7.8622,0.2048,13.8864,9.6680,7.8465,1.8347,0.0599,3.7259,2.9268,1.9760,0.0638
2025-05-13,263154041712.18,1.3489,0.5209,1.8747,1.3184,1.0299,7.8756,0.2078,13.8864,9.6775,7.8465,1.8378,0.0616,3.7259,2.9271,1.9765,0.0637
2025-05-12,262705929252.9,1.3466,0.5205,1.8747,1.3169,1.0299,7.8622,0.2048,13.8864,9.6833,7.8465,1.8347,0.0599,3.7259,2.9274,1.9772,0.0638
2025-05-09,263266069827.0,1.3495,0.5216,1.8747,1.3154,1.0299,7.8789,0.2082,13.8864,9.6890,7.8465,1.8386,0.0612,3.7259,2.9302,1.9775,0.0636
2025-05-08,260577395071.32,1.3357,0.5121,1.8747,1.3151,1.0299,7.7985,0.1827,13.8864,9.6896,7.8465,1.8198,0.0542,3.7259,2.9303,1.9777,0.0643
2025-05-07,258224804660.1,1.3237,0.5051,1.8747,1.3142,1.0299,7.7281,0.1598,13.8864,9.7004,7.8484,1.8034,0.0489,3.7259,2.9305,1.9782,0.0649
2025-05-06,254695919043.27,1.3056,0.4954,1.8747,1.3135,1.0299,7.6225,0.1308,13.8864,9.7106,7.8523,1.7788,0.0383,3.7259,2.9320,1.9786,0.0658
2025-04-30,255200045559.96,1.3082,0.4980,1.8746,1.3132,1.0304,7.6375,0.1359,13.8818,9.7199,7.8527,1.7823,0.0396,3.7247,2.9377,1.9800,0.0657
2025-04-29,259177043636.07,1.3286,0.5077,1.8746,1.3132,1.0304,7.7566,0.1672,13.8818,9.7291,7.8527,1.8101,0.0493,3.7247,2.9382,1.9804,0.0646
2025-04-28,260745437243.55,1.3366,0.5134,1.8746,1.3120,1.0304,7.8035,0.1817,13.8818,9.7352,7.8542,1.8210,0.0528,3.7259,2.9387,1.9812,0.0643
2025-04-25,253295567608.02,1.2882,0.4789,1.8746,1.3105,1.0304,8.2009,0.3166,13.8818,9.7457,7.8545,2.0048,0.2225,3.7292,2.9392,1.9814,0.0739
2025-04-24,254303820641.4,1.2934,0.4844,1.8746,1.3107,1.0304,8.2336,0.3225,13.8818,9.7460,7.8545,2.0127,0.2314,3.7292,2.9393,1.9814,0.0736
2025-04-23,253687666009.89,1.2902,0.4822,1.8746,1.3107,1.0304,8.2136,0.3190,13.8818,9.7477,7.8545,2.0079,0.2266,3.7292,2.9396,1.9814,0.0738
2025-04-22,255144031502.55,1.2976,0.4897,1.8746,1.3107,1.0304,8.2608,0.3286,13.8818,9.7525,7.8545,2.0194,0.2389,3.7292,2.9398,1.9814,0.0734
2025-04-21,253127525435.79,1.2874,0.4791,1.8746,1.3107,1.0304,8.1955,0.3132,13.8818,9.7582,7.8545,2.0034,0.2204,3.7334,2.9410,1.9814,0.0740
2025-04-18,253743680067.3,1.2905,0.4833,1.8746,1.3105,1.0304,8.2154,0.3188,13.8818,9.7605,7.8545,2.0083,0.2265,3.7334,2.9421,1.9814,0.0738
2025-04-17,251951230230.18,1.2814,0.4751,1.8746,1.3107,1.0304,8.1574,0.3018,13.8818,9.7605,7.8545,1.9941,0.2125,3.7334,2.9423,1.9814,0.0743
2025-04-16,253631651952.48,1.2899,0.4826,1.8746,1.3107,1.0304,8.2118,0.3168,13.8818,9.7669,7.8545,2.0074,0.2239,3.7334,2.9433,1.9814,0.0738
2025-04-15,251279061541.26,1.2780,0.4712,1.8746,1.3107,1.0304,8.1356,0.2939,13.8818,9.7733,7.8545,1.9888,0.2072,3.7334,2.9454,1.9814,0.0745
2025-04-14,245845697972.49,1.2503,0.4448,1.8746,1.3107,1.0299,7.9597,0.2424,13.8818,9.7748,7.8545,1.9458,0.1641,3.7334,2.9467,1.9814,0.0762
2025-04-11,252623398919.1,1.2848,0.4780,1.8746,1.3105,1.0295,8.1792,0.3091,13.8818,9.7774,7.8545,1.9994,0.2150,3.7334,2.9471,1.9820,0.0741
2025-04-10,250998991254.21,1.2766,0.4703,1.8746,1.3107,1.0295,8.1266,0.2912,13.8818,9.7795,7.8545,1.9866,0.2050,3.7334,2.9480,1.9820,0.0746
2025-04-09,251335075598.67,1.2783,0.4721,1.8746,1.3107,1.0295,8.1375,0.2939,13.8818,9.7822,7.8545,1.9893,0.2063,3.7334,2.9492,1.9820,0.0745
2025-04-08,249934724163.42,1.2711,0.4672,1.8746,1.3107,1.0294,8.0921,0.2763,13.8818,9.7831,7.8545,1.9782,0.1971,3.7334,2.9495,1.9820,0.0749
2025-04-07,242540868585.3,1.2335,0.4267,1.8746,1.3107,1.0294,7.8527,0.1984,13.8818,9.7838,7.8545,1.9196,0.1298,3.7334,2.9498,1.9821,0.0772
2025-04-03,254023750354.35,1.2919,0.4839,1.8746,1.3107,1.0292,8.2245,0.3159,13.8818,9.7883,7.8571,2.0105,0.2235,3.7334,2.9504,1.9831,0.0737
2025-04-02,253015497320.97,1.2868,0.4800,1.8746,1.3107,1.0289,8.1919,0.3093,13.8818,9.7953,7.8571,2.0026,0.2156,3.7334,2.9516,1.9831,0.0740
2025-04-01,252791441091.33,1.2857,0.4795,1.8746,1.3107,1.0285,8.1846,0.3075,13.8818,9.8012,7.8571,2.0008,0.2138,3.7334,2.9527,1.9831,0.0741
2025-03-31,255368087732.1901,1.2988,0.4910,1.8746,1.3107,1.0284,8.2680,0.3247,13.8818,9.8053,7.8571,2.0212,0.2363,3.7334,2.9531,1.9831,0.0733
2025-03-28,253631651952.48,1.2899,0.4842,1.8746,1.3105,1.0281,8.2118,0.3127,13.8818,9.8079,7.8571,2.0074,0.2199,3.7334,2.9540,1.9831,0.0738
2025-03-27,253127525435.79,1.2874,0.4817,1.8746,1.3107,1.0281,8.1955,0.3088,13.8818,9.8093,7.8571,2.0034,0.2160,3.7334,2.9548,1.9831,0.0740
2025-03-26,251783188057.95,1.2805,0.4778,1.8746,1.3107,1.0280,8.1520,0.2983,13.8818,9.8119,7.8571,1.9928,0.2085,3.7334,2.9559,1.9831,0.0744
2025-03-25,252959483263.56,1.2865,0.4813,1.8746,1.3107,1.0279,8.1901,0.3071,13.8818,9.8119,7.8571,2.0021,0.2143,3.7334,2.9561,1.9831,0.0740
2025-03-24,251951230230.18,1.2814,0.4795,1.8746,1.3107,1.0279,8.1574,0.2987,13.8818,9.8119,7.8571,1.9941,0.2094,3.7334,2.9575,1.9831,0.0743
2025-03-21,245005487111.34,1.2461,0.4446,1.8746,1.3105,1.0275,7.9325,0.2287,13.8818,9.8107,7.8571,1.9392,0.1526,3.7334,2.9604,1.9831,0.0764
2025-03-20,239236039198.11,1.2167,0.4184,1.8746,1.3107,1.0275,7.7457,0.1641,13.8818,9.8119,7.8571,1.8935,0.0968,3.7334,2.9609,1.9831,0.0783
2025-03-19,244277304365.01,1.2424,0.4399,1.8746,1.3107,1.0274,7.9090,0.2169,13.8818,9.8119,7.8571,1.9334,0.1443,3.7334,2.9615,1.9831,0.0767
